Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M9 [CHILD IMMUNISATION],9.4.4,Child immunisation - OPV Booster,TOTAL,24048,23932,116,5410,18638,1778,1778,NA,351,1427,1991,1991,NA,265,1726,1500,1500,NA,170,1330,2039,2039,NA,98,1941,2444,2444,NA,NA,2444,1299,1299,NA,147,1152,1864,1864,NA,NA,1864,2703,2703,NA,492,2211,2016,2016,NA,148,1868,723,607,116,0,723,1952,1952,NA,NA,1952,3739,3739,NA,3739,NA
M9 [CHILD IMMUNISATION],9.4.5,"Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine",TOTAL,724,724,0,355,369,39,39,NA,0,39,31,31,NA,0,31,11,11,NA,0,11,0,0,NA,0,0,48,48,NA,NA,48,10,10,NA,0,10,99,99,NA,NA,99,51,51,NA,0,51,80,80,NA,0,80,0,0,0,0,0,0,0,NA,NA,0,355,355,NA,355,NA
M9 [CHILD IMMUNISATION],9.4.6,Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.5.1,Child immunisation - Typhoid,TOTAL,104,104,0,0,104,4,4,NA,0,4,37,37,NA,0,37,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,40,40,NA,0,40,19,19,NA,NA,19,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,4,4,NA,NA,4,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.5.2,Children more than 5 years received DPT5 (2nd Booster),TOTAL,8442,8431,11,2276,6166,709,709,NA,82,627,975,975,NA,295,680,592,592,NA,53,539,681,681,NA,122,559,673,673,NA,NA,673,506,506,NA,0,506,959,959,NA,NA,959,655,655,NA,112,543,384,384,NA,15,369,203,192,11,0,203,508,508,NA,NA,508,1597,1597,NA,1597,NA
M9 [CHILD IMMUNISATION],9.5.3,Children more than 10 years received TT10,TOTAL,25838,25825,13,7406,18432,2584,2584,NA,822,1762,2799,2799,NA,645,2154,1706,1706,NA,227,1479,1481,1481,NA,206,1275,3082,3082,NA,NA,3082,970,970,NA,99,871,2087,2087,NA,NA,2087,2567,2567,NA,432,2135,1380,1380,NA,91,1289,412,399,13,6,406,1892,1892,NA,NA,1892,4878,4878,NA,4878,NA
M9 [CHILD IMMUNISATION],9.5.4,Children more than 16 years received TT16,TOTAL,28475,28466,9,9179,19296,2630,2630,NA,888,1742,2892,2892,NA,782,2110,1748,1748,NA,241,1507,1779,1779,NA,277,1502,3057,3057,NA,NA,3057,1182,1182,NA,86,1096,2192,2192,NA,NA,2192,3922,3922,NA,1229,2693,1376,1376,NA,72,1304,432,423,9,14,418,1675,1675,NA,NA,1675,5590,5590,NA,5590,NA
M9 [CHILD IMMUNISATION],9.6.1,Number of cases of AEFI - Abscess,TOTAL,2,2,0,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.6.2,Number of cases of AEFI - Death,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.6.3,Number of cases of AEFI - Others,TOTAL,1,1,0,0,1,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.7.1,Immunisation sessions planned,TOTAL,10208,10208,0,2584,7624,1016,1016,NA,100,916,1158,1158,NA,360,798,677,677,NA,75,602,714,714,NA,10,704,1020,1020,NA,NA,1020,502,502,NA,38,464,667,667,NA,NA,667,1089,1089,NA,302,787,774,774,NA,112,662,336,336,0,5,331,673,673,NA,NA,673,1582,1582,NA,1582,NA
M9 [CHILD IMMUNISATION],9.7.2,Immunisation sessions held,TOTAL,10154,10154,0,2547,7607,1016,1016,NA,100,916,1158,1158,NA,360,798,675,675,NA,75,600,714,714,NA,10,704,1023,1023,NA,NA,1023,495,495,NA,38,457,670,670,NA,NA,670,1089,1089,NA,302,787,762,762,NA,112,650,332,332,0,3,329,673,673,NA,NA,673,1547,1547,NA,1547,NA
M9 [CHILD IMMUNISATION],9.7.3,Number of Immunisation sessions where ASHAs were present,TOTAL,8611,8611,0,1006,7605,898,898,NA,0,898,807,807,NA,0,807,591,591,NA,0,591,704,704,NA,0,704,1004,1004,NA,NA,1004,449,449,NA,0,449,727,727,NA,NA,727,787,787,NA,0,787,647,647,NA,0,647,312,312,0,0,312,679,679,NA,NA,679,1006,1006,NA,1006,NA
M9 [CHILD IMMUNISATION],9.8.1,Child immunisation - Vitamin A Dose - 1,TOTAL,31455,31298,157,9345,22110,2471,2471,NA,320,2151,2579,2579,NA,724,1855,1744,1744,NA,189,1555,2314,2314,NA,71,2243,3519,3519,NA,NA,3519,1578,1578,NA,299,1279,2066,2066,NA,NA,2066,3003,3003,NA,495,2508,2188,2188,NA,130,2058,1016,859,157,8,1008,1868,1868,NA,NA,1868,7109,7109,NA,7109,NA
M9 [CHILD IMMUNISATION],9.8.2,Child immunisation - Vitamin A Dose - 5,TOTAL,13176,13092,84,3665,9511,470,470,NA,266,204,736,736,NA,0,736,864,864,NA,45,819,710,710,NA,23,687,1128,1128,NA,NA,1128,1095,1095,NA,247,848,1393,1393,NA,NA,1393,2253,2253,NA,385,1868,751,751,NA,87,664,343,259,84,0,343,821,821,NA,NA,821,2612,2612,NA,2612,NA
M9 [CHILD IMMUNISATION],9.8.3,Child immunisation - Vitamin A Dose - 9,TOTAL,11364,11364,0,3478,7886,517,517,NA,270,247,262,262,NA,0,262,727,727,NA,51,676,1266,1266,NA,0,1266,915,915,NA,NA,915,804,804,NA,230,574,956,956,NA,NA,956,1884,1884,NA,151,1733,609,609,NA,29,580,292,292,0,3,289,388,388,NA,NA,388,2744,2744,NA,2744,NA
M9 [CHILD IMMUNISATION],9.9,Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),TOTAL,227,227,NA,11,216,10,10,NA,0,10,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,36,36,NA,NA,36,2,2,NA,0,2,30,30,NA,NA,30,118,118,NA,NA,118,11,11,NA,11,0,0,0,NA,0,0,20,20,NA,NA,20,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.1,Number of children (12-59 months) provided Albendazole,TOTAL,33998,33998,0,143,33855,1171,1171,NA,0,1171,1406,1406,NA,0,1406,2304,2304,NA,36,2268,1439,1439,NA,0,1439,2369,2369,NA,NA,2369,3586,3586,NA,0,3586,4636,4636,NA,NA,4636,8216,8216,NA,0,8216,1965,1965,NA,0,1965,3642,3642,0,15,3627,3172,3172,NA,NA,3172,92,92,NA,92,NA
M9 [CHILD IMMUNISATION],9.11,Number of severely underweight children provided Health Checkup (0-5 yrs),TOTAL,3022,3022,0,51,2971,3,3,NA,0,3,4,4,NA,0,4,5,5,NA,0,5,0,0,NA,0,0,493,493,NA,NA,493,923,923,NA,0,923,2,2,NA,NA,2,5,5,NA,0,5,893,893,NA,0,893,62,62,0,5,57,586,586,NA,NA,586,46,46,NA,46,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.1,Childhood Diseases - Pneumonia,TOTAL,47,47,0,0,47,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,47,47,0,0,47,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.2,Childhood Diseases - Asthma,TOTAL,16,16,0,0,16,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,16,16,0,0,16,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.3,Childhood Diseases - Sepsis,TOTAL,38,38,0,0,38,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,38,38,0,0,38,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.4,Childhood Diseases - Diphtheria,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.5,Childhood Diseases - Pertussis,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.6,Childhood Diseases - Tetanus Neonatorum,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.7,Childhood Diseases - Tuberculosis (TB),TOTAL,4,4,0,0,4,4,4,NA,0,4,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.8,Childhood Diseases - Acute Flaccid Paralysis(AFP),TOTAL,2,2,0,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,2,2,0,0,2,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.9,Childhood Diseases - Measles,TOTAL,6,6,0,3,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,3,3,NA,3,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.1,Childhood Diseases - Malaria,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.11,Childhood Diseases - Diarrhoea,TOTAL,168,168,0,94,74,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,4,4,NA,NA,4,0,0,NA,0,0,21,21,NA,NA,21,1,1,NA,0,1,0,0,NA,0,0,56,56,0,8,48,0,0,NA,NA,0,86,86,NA,86,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.12,Childhood Diseases - Diarrhoea treated in Inpatients,TOTAL,61,61,0,51,10,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,10,10,NA,NA,10,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,51,51,NA,51,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.13,Children admitted with upper respiratory infections,TOTAL,50,50,0,0,50,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,50,50,0,0,50,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.14,Childhood Diseases - Severe Acute Malnutrition (SAM),TOTAL,53,53,0,6,47,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,0,52,52,0,5,47,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.a,Total Blood Smears Examined for Malaria,TOTAL,123418,123418,NA,11603,111815,10918,10918,NA,943,9975,12014,12014,NA,1067,10947,8996,8996,NA,2327,6669,16088,16088,NA,1582,14506,20264,20264,NA,NA,20264,7541,7541,NA,1600,5941,9172,9172,NA,NA,9172,13962,13962,NA,2469,11493,8576,8576,NA,1615,6961,6455,6455,NA,NA,6455,9432,9432,NA,NA,9432,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.b,Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,TOTAL,5,5,NA,0,5,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,1,1,NA,NA,1,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.c,Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.a,RDT conducted for Malaria,TOTAL,8487,8487,NA,0,8487,0,0,NA,0,0,0,0,NA,0,0,120,120,NA,0,120,6690,6690,NA,0,6690,22,22,NA,NA,22,0,0,NA,0,0,0,0,NA,NA,0,7,7,NA,0,7,989,989,NA,0,989,29,29,NA,NA,29,630,630,NA,NA,630,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.b,Malaria (RDT) - Plasmodium Vivax test positive,TOTAL,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.c,Malaria (RDT) - Plamodium Falciparum test positive,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.1,Kala Azar (RDT) - Tests Conducted,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.2,Kala Azar Positive Cases,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.3,Post-kala-azar dermal leishmaniasis (PKDL) cases,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.3.1,Dengue - RDT Test Positive,TOTAL,6,6,NA,0,6,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.3.2,Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive,TOTAL,153,153,NA,0,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,153,153,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11 [NVBDCP],11.4.1,Tests Conducted for JE,TOTAL,2,2,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11 [NVBDCP],11.4.2,Tests Positive for JE,TOTAL,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M12 [Adolscent Health],12.1.1.a,Girls registered in AFHC,TOTAL,6142,6142,NA,161,5981,134,134,NA,32,102,248,248,NA,104,144,114,114,NA,0,114,115,115,NA,0,115,628,628,NA,NA,628,0,0,NA,0,0,930,930,NA,NA,930,1726,1726,NA,0,1726,1774,1774,NA,0,1774,190,190,NA,NA,190,258,258,NA,NA,258,25,25,NA,25,NA
M12 [Adolscent Health],12.1.1.b,Boys registered in AFHC,TOTAL,4511,4511,NA,156,4355,69,69,NA,28,41,225,225,NA,108,117,116,116,NA,0,116,67,67,NA,0,67,568,568,NA,NA,568,0,0,NA,0,0,708,708,NA,NA,708,1791,1791,NA,0,1791,724,724,NA,0,724,182,182,NA,NA,182,41,41,NA,NA,41,20,20,NA,20,NA
M12 [Adolscent Health],12.1.2.a,"Out of registered, Girls received clinical services",TOTAL,3910,3910,NA,127,3783,47,47,NA,0,47,194,194,NA,104,90,63,63,NA,0,63,128,128,NA,0,128,237,237,NA,NA,237,0,0,NA,0,0,340,340,NA,NA,340,1665,1665,NA,0,1665,765,765,NA,0,765,190,190,NA,NA,190,258,258,NA,NA,258,23,23,NA,23,NA
M12 [Adolscent Health],12.1.2.b,"Out of registered, Boys received clinical services",TOTAL,2789,2789,NA,128,2661,29,29,NA,0,29,179,179,NA,108,71,76,76,NA,0,76,67,67,NA,0,67,179,179,NA,NA,179,0,0,NA,0,0,86,86,NA,NA,86,1729,1729,NA,0,1729,201,201,NA,0,201,182,182,NA,NA,182,41,41,NA,NA,41,20,20,NA,20,NA
M12 [Adolscent Health],12.1.3.a,"Out of registered, Girls received counselling",TOTAL,4804,4804,NA,159,4645,96,96,NA,32,64,267,267,NA,104,163,88,88,NA,0,88,141,141,NA,0,141,339,339,NA,NA,339,0,0,NA,0,0,83,83,NA,NA,83,1692,1692,NA,0,1692,1759,1759,NA,0,1759,58,58,NA,NA,58,258,258,NA,NA,258,23,23,NA,23,NA
M12 [Adolscent Health],12.1.3.b,"Out of registered, Boys received counselling",TOTAL,3374,3374,NA,156,3218,69,69,NA,28,41,242,242,NA,108,134,86,86,NA,0,86,67,67,NA,0,67,301,301,NA,NA,301,0,0,NA,0,0,42,42,NA,NA,42,1743,1743,NA,0,1743,736,736,NA,0,736,27,27,NA,NA,27,41,41,NA,NA,41,20,20,NA,20,NA
"M13 [Directly Observed Treatment, Short-course (DOTS)]",13.1,Number of on-going DOTS patients registered,TOTAL,684,684,NA,123,561,44,44,NA,9,35,48,48,NA,16,32,45,45,NA,0,45,122,122,NA,16,106,101,101,NA,NA,101,52,52,NA,6,46,88,88,NA,NA,88,9,9,NA,0,9,37,37,NA,15,22,18,18,NA,7,11,66,66,NA,NA,66,54,54,NA,54,NA
"M13 [Directly Observed Treatment, Short-course (DOTS)]",13.2,Number of DOTS cases completed successfully,TOTAL,162,162,NA,41,121,2,2,NA,0,2,42,42,NA,30,12,1,1,NA,0,1,7,7,NA,0,7,30,30,NA,NA,30,20,20,NA,0,20,13,13,NA,NA,13,8,8,NA,0,8,10,10,NA,0,10,5,5,NA,0,5,13,13,NA,NA,13,11,11,NA,11,NA
M14 [Patient Services],14.1.1,Outpatient - Diabetes,TOTAL,4607,4607,NA,1002,3605,99,99,NA,0,99,895,895,NA,159,736,15,15,NA,3,12,837,837,NA,793,44,600,600,NA,NA,600,21,21,NA,0,21,161,161,NA,NA,161,72,72,NA,0,72,74,74,NA,10,64,1790,1790,NA,37,1753,43,43,NA,NA,43,0,0,NA,0,NA
M14 [Patient Services],14.1.2,Outpatient - Hypertension,TOTAL,3728,3728,NA,354,3374,26,26,NA,0,26,150,150,NA,116,34,11,11,NA,2,9,241,241,NA,152,89,209,209,NA,NA,209,78,78,NA,0,78,222,222,NA,NA,222,112,112,NA,0,112,61,61,NA,6,55,2507,2507,NA,77,2430,110,110,NA,NA,110,1,1,NA,1,NA
M14 [Patient Services],14.1.3,Outpatient - Stroke (Paralysis),TOTAL,15,15,NA,5,10,2,2,NA,0,2,0,0,NA,0,0,5,5,NA,5,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,5,5,NA,0,5,2,2,NA,0,2,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.1.4,Outpatient - Acute Heart Diseases,TOTAL,65,65,NA,6,59,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,27,27,NA,NA,27,0,0,NA,0,0,8,8,NA,NA,8,4,4,NA,0,4,21,21,NA,6,15,1,1,NA,0,1,2,2,NA,NA,2,0,0,NA,0,NA
M14 [Patient Services],14.1.5,Outpatient - Mental illness,TOTAL,1754,1754,NA,0,1754,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,5,5,NA,NA,5,3,3,NA,0,3,9,9,NA,0,9,1735,1735,NA,0,1735,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1.6,Outpatient - Epilepsy,TOTAL,257,257,NA,1,256,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,1,1,NA,NA,1,1,1,NA,0,1,8,8,NA,NA,8,1,1,NA,0,1,0,0,NA,0,0,230,230,NA,0,230,15,15,NA,NA,15,0,0,NA,0,NA
M14 [Patient Services],14.1.7,Outpatient - Ophthalmic Related,TOTAL,16892,16892,NA,3668,13224,342,342,NA,0,342,58,58,NA,0,58,353,353,NA,169,184,2564,2564,NA,1785,779,5826,5826,NA,NA,5826,720,720,NA,0,720,2601,2601,NA,NA,2601,393,393,NA,0,393,2143,2143,NA,1714,429,1712,1712,NA,0,1712,180,180,NA,NA,180,0,0,NA,0,NA
M14 [Patient Services],14.1.8,Outpatient - Dental,TOTAL,5984,5984,NA,2006,3978,171,171,NA,167,4,630,630,NA,620,10,307,307,NA,272,35,31,31,NA,0,31,1515,1515,NA,NA,1515,113,113,NA,85,28,1021,1021,NA,NA,1021,646,646,NA,567,79,287,287,NA,283,4,1219,1219,NA,0,1219,32,32,NA,NA,32,12,12,NA,12,NA
M14 [Patient Services],14.1.9,Outpatient - Oncology,TOTAL,42,42,NA,0,42,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,20,20,NA,NA,20,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,22,22,NA,NA,22,0,0,NA,NA,0,0,0,NA,0,NA
