Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M9 [CHILD IMMUNISATION],9.4.2,Child immunisation - Measles 2nd dose (More than 16 months),TOTAL,66209,65849,360,17363,48846,5769,5769,NA,1192,4577,6248,6248,NA,1699,4549,4034,4034,NA,420,3614,5258,5258,NA,368,4890,7035,7035,NA,NA,7035,3045,3045,NA,274,2771,4347,4347,NA,NA,4347,7403,7403,NA,1799,5604,4755,4755,NA,297,4458,2456,2096,360,26,2430,4571,4571,NA,NA,4571,11288,11288,NA,11288,NA
M9 [CHILD IMMUNISATION],9.4.3,Child immunisation - DPT 1st Booster,TOTAL,66893,66500,393,17611,49282,5552,5552,NA,949,4603,6279,6279,NA,1699,4580,4004,4004,NA,420,3584,5172,5172,NA,284,4888,7541,7541,NA,NA,7541,3126,3126,NA,272,2854,4517,4517,NA,NA,4517,6768,6768,NA,1045,5723,4848,4848,NA,318,4530,2531,2138,393,25,2506,3956,3956,NA,NA,3956,12599,12599,NA,12599,NA
M9 [CHILD IMMUNISATION],9.4.4,Child immunisation - OPV Booster,TOTAL,68724,68339,385,18658,50066,5807,5807,NA,1198,4609,6308,6308,NA,1699,4609,4082,4082,NA,420,3662,5166,5166,NA,278,4888,7417,7417,NA,NA,7417,3207,3207,NA,298,2909,4502,4502,NA,NA,4502,7624,7624,NA,1799,5825,5016,5016,NA,331,4685,2509,2124,385,37,2472,4488,4488,NA,NA,4488,12598,12598,NA,12598,NA
M9 [CHILD IMMUNISATION],9.4.5,"Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine",TOTAL,1907,1907,0,918,989,47,47,NA,0,47,50,50,NA,0,50,12,12,NA,0,12,0,0,NA,0,0,271,271,NA,NA,271,94,94,NA,0,94,193,193,NA,NA,193,140,140,NA,0,140,182,182,NA,0,182,0,0,0,0,0,0,0,NA,NA,0,918,918,NA,918,NA
M9 [CHILD IMMUNISATION],9.4.6,Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.5.1,Child immunisation - Typhoid,TOTAL,223,211,12,0,223,4,4,NA,0,4,47,47,NA,0,47,0,0,NA,0,0,0,0,NA,0,0,17,17,NA,NA,17,45,45,NA,0,45,19,19,NA,NA,19,65,65,NA,0,65,0,0,NA,0,0,12,0,12,0,12,14,14,NA,NA,14,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.5.2,Children more than 5 years received DPT5 (2nd Booster),TOTAL,44547,44350,197,10482,34065,4091,4091,NA,530,3561,4941,4941,NA,1183,3758,2322,2322,NA,174,2148,4169,4169,NA,324,3845,4061,4061,NA,NA,4061,2300,2300,NA,0,2300,3197,3197,NA,NA,3197,3626,3626,NA,652,2974,2950,2950,NA,40,2910,1859,1662,197,6,1853,3458,3458,NA,NA,3458,7573,7573,NA,7573,NA
M9 [CHILD IMMUNISATION],9.5.3,Children more than 10 years received TT10,TOTAL,69738,69409,329,17332,52406,6545,6545,NA,1834,4711,7267,7267,NA,1794,5473,4139,4139,NA,510,3629,6132,6132,NA,497,5635,6855,6855,NA,NA,6855,3186,3186,NA,215,2971,5192,5192,NA,NA,5192,6736,6736,NA,1008,5728,4630,4630,NA,308,4322,2360,2031,329,60,2300,5590,5590,NA,NA,5590,11106,11106,NA,11106,NA
M9 [CHILD IMMUNISATION],9.5.4,Children more than 16 years received TT16,TOTAL,74277,74049,228,19374,54903,7043,7043,NA,2062,4981,7901,7901,NA,1740,6161,4044,4044,NA,508,3536,5975,5975,NA,636,5339,7430,7430,NA,NA,7430,3237,3237,NA,206,3031,5378,5378,NA,NA,5378,8865,8865,NA,1966,6899,4445,4445,NA,229,4216,2411,2183,228,113,2298,5634,5634,NA,NA,5634,11914,11914,NA,11914,NA
M9 [CHILD IMMUNISATION],9.6.1,Number of cases of AEFI - Abscess,TOTAL,3,3,0,1,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,1,1,NA,1,NA
M9 [CHILD IMMUNISATION],9.6.2,Number of cases of AEFI - Death,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.6.3,Number of cases of AEFI - Others,TOTAL,9,9,0,0,9,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,4,4,NA,NA,4,0,0,NA,0,0,4,4,NA,NA,4,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.7.1,Immunisation sessions planned,TOTAL,22741,22737,4,5786,16955,2251,2251,NA,220,2031,2558,2558,NA,800,1758,1504,1504,NA,165,1339,1557,1557,NA,22,1535,2242,2242,NA,NA,2242,1135,1135,NA,71,1064,1460,1460,NA,NA,1460,2452,2452,NA,666,1786,1690,1690,NA,241,1449,793,789,4,30,763,1528,1528,NA,NA,1528,3571,3571,NA,3571,NA
M9 [CHILD IMMUNISATION],9.7.2,Immunisation sessions held,TOTAL,22618,22614,4,5712,16906,2251,2251,NA,220,2031,2553,2553,NA,800,1753,1502,1502,NA,165,1337,1557,1557,NA,22,1535,2224,2224,NA,NA,2224,1128,1128,NA,71,1057,1462,1462,NA,NA,1462,2452,2452,NA,666,1786,1678,1678,NA,241,1437,782,778,4,24,758,1526,1526,NA,NA,1526,3503,3503,NA,3503,NA
M9 [CHILD IMMUNISATION],9.7.3,Number of Immunisation sessions where ASHAs were present,TOTAL,19167,19167,0,2294,16873,1997,1997,NA,0,1997,1767,1767,NA,0,1767,1322,1322,NA,0,1322,1535,1535,NA,0,1535,2173,2173,NA,NA,2173,1052,1052,NA,0,1052,1568,1568,NA,NA,1568,1789,1789,NA,0,1789,1434,1434,NA,0,1434,691,691,0,0,691,1545,1545,NA,NA,1545,2294,2294,NA,2294,NA
M9 [CHILD IMMUNISATION],9.8.1,Child immunisation - Vitamin A Dose - 1,TOTAL,71300,70983,317,20560,50740,5692,5692,NA,732,4960,6250,6250,NA,1942,4308,3976,3976,NA,458,3518,5061,5061,NA,202,4859,7966,7966,NA,NA,7966,3430,3430,NA,625,2805,4487,4487,NA,NA,4487,7103,7103,NA,1282,5821,5097,5097,NA,325,4772,2390,2073,317,41,2349,4895,4895,NA,NA,4895,14953,14953,NA,14953,NA
M9 [CHILD IMMUNISATION],9.8.2,Child immunisation - Vitamin A Dose - 5,TOTAL,46500,46117,383,9950,36550,3275,3275,NA,688,2587,4440,4440,NA,1286,3154,3578,3578,NA,285,3293,3413,3413,NA,244,3169,3995,3995,NA,NA,3995,2691,2691,NA,568,2123,3747,3747,NA,NA,3747,5790,5790,NA,423,5367,3390,3390,NA,162,3228,1650,1267,383,19,1631,4256,4256,NA,NA,4256,6275,6275,NA,6275,NA
M9 [CHILD IMMUNISATION],9.8.3,Child immunisation - Vitamin A Dose - 9,TOTAL,46887,46608,279,9845,37042,3161,3161,NA,566,2595,3081,3081,NA,0,3081,3267,3267,NA,290,2977,3534,3534,NA,0,3534,3648,3648,NA,NA,3648,2104,2104,NA,511,1593,3174,3174,NA,NA,3174,6159,6159,NA,654,5505,4603,4603,NA,73,4530,1628,1349,279,15,1613,4792,4792,NA,NA,4792,7736,7736,NA,7736,NA
M9 [CHILD IMMUNISATION],9.9,Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),TOTAL,505,505,NA,34,471,32,32,NA,0,32,5,5,NA,0,5,0,0,NA,NA,0,0,0,NA,0,0,41,41,NA,NA,41,2,2,NA,0,2,35,35,NA,NA,35,275,275,NA,NA,275,24,24,NA,11,13,23,23,NA,23,0,68,68,NA,NA,68,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.1,Number of children (12-59 months) provided Albendazole,TOTAL,89155,89155,0,1826,87329,2467,2467,NA,0,2467,6312,6312,NA,0,6312,5864,5864,NA,1399,4465,12111,12111,NA,0,12111,4599,4599,NA,NA,4599,4545,4545,NA,0,4545,10701,10701,NA,NA,10701,21780,21780,NA,0,21780,11029,11029,NA,100,10929,3700,3700,0,73,3627,5793,5793,NA,NA,5793,254,254,NA,254,NA
M9 [CHILD IMMUNISATION],9.11,Number of severely underweight children provided Health Checkup (0-5 yrs),TOTAL,7038,5099,1939,51,6987,8,8,NA,0,8,86,86,NA,0,86,5,5,NA,0,5,0,0,NA,0,0,494,494,NA,NA,494,1432,1432,NA,0,1432,7,7,NA,NA,7,7,7,NA,0,7,1530,1530,NA,0,1530,2827,888,1939,5,2822,596,596,NA,NA,596,46,46,NA,46,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.1,Childhood Diseases - Pneumonia,TOTAL,382,382,0,2,380,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,380,380,0,2,378,2,2,NA,NA,2,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.2,Childhood Diseases - Asthma,TOTAL,104,104,0,0,104,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,15,15,NA,0,15,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,89,89,0,0,89,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.3,Childhood Diseases - Sepsis,TOTAL,164,164,0,2,162,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,164,164,0,2,162,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.4,Childhood Diseases - Diphtheria,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.5,Childhood Diseases - Pertussis,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.6,Childhood Diseases - Tetanus Neonatorum,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.7,Childhood Diseases - Tuberculosis (TB),TOTAL,51,51,0,0,51,6,6,NA,0,6,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,0,2,0,0,NA,0,0,43,43,0,0,43,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.8,Childhood Diseases - Acute Flaccid Paralysis(AFP),TOTAL,8,8,0,0,8,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,8,8,0,0,8,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.9,Childhood Diseases - Measles,TOTAL,60,60,0,3,57,5,5,NA,0,5,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,47,47,0,0,47,2,2,NA,NA,2,3,3,NA,3,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.1,Childhood Diseases - Malaria,TOTAL,5,5,0,0,5,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,5,5,0,0,5,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.11,Childhood Diseases - Diarrhoea,TOTAL,489,489,0,170,319,10,10,NA,0,10,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,16,16,NA,NA,16,4,4,NA,0,4,33,33,NA,NA,33,25,25,NA,10,15,0,0,NA,0,0,313,313,0,74,239,2,2,NA,NA,2,86,86,NA,86,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.12,Childhood Diseases - Diarrhoea treated in Inpatients,TOTAL,296,296,0,61,235,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,18,18,NA,NA,18,10,10,NA,10,0,0,0,NA,0,0,217,217,0,0,217,0,0,NA,NA,0,51,51,NA,51,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.13,Children admitted with upper respiratory infections,TOTAL,331,331,0,0,331,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,16,16,NA,NA,16,0,0,NA,0,0,0,0,NA,0,0,310,310,0,0,310,3,3,NA,NA,3,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.14,Childhood Diseases - Severe Acute Malnutrition (SAM),TOTAL,124,124,0,14,110,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,9,9,NA,9,0,0,0,NA,0,0,115,115,0,5,110,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.a,Total Blood Smears Examined for Malaria,TOTAL,280261,280261,NA,27008,253253,21951,21951,NA,2220,19731,29553,29553,NA,2415,27138,19977,19977,NA,5200,14777,31805,31805,NA,3443,28362,51063,51063,NA,NA,51063,17195,17195,NA,3698,13497,21168,21168,NA,NA,21168,33367,33367,NA,6459,26908,17084,17084,NA,3468,13616,16074,16074,NA,105,15969,21024,21024,NA,NA,21024,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.b,Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,TOTAL,9,9,NA,1,8,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,0,0,2,2,NA,NA,2,1,1,NA,0,1,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,0,3,3,NA,1,2,1,1,NA,NA,1,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.c,Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.a,RDT conducted for Malaria,TOTAL,21731,21731,NA,0,21731,83,83,NA,0,83,0,0,NA,0,0,120,120,NA,0,120,15863,15863,NA,0,15863,37,37,NA,NA,37,0,0,NA,0,0,145,145,NA,NA,145,503,503,NA,0,503,2052,2052,NA,0,2052,2236,2236,NA,NA,2236,692,692,NA,NA,692,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.b,Malaria (RDT) - Plasmodium Vivax test positive,TOTAL,3,3,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.c,Malaria (RDT) - Plamodium Falciparum test positive,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.1,Kala Azar (RDT) - Tests Conducted,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.2,Kala Azar Positive Cases,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.3,Post-kala-azar dermal leishmaniasis (PKDL) cases,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.3.1,Dengue - RDT Test Positive,TOTAL,215,215,NA,0,215,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,85,85,NA,NA,85,0,0,NA,0,0,0,0,NA,0,0,129,129,NA,NA,129,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.3.2,Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive,TOTAL,677,677,NA,0,677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,677,677,NA,NA,677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11 [NVBDCP],11.4.1,Tests Conducted for JE,TOTAL,7,7,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,7,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11 [NVBDCP],11.4.2,Tests Positive for JE,TOTAL,2,2,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M12 [Adolscent Health],12.1.1.a,Girls registered in AFHC,TOTAL,14381,14381,NA,688,13693,540,540,NA,208,332,829,829,NA,455,374,260,260,NA,0,260,867,867,NA,0,867,1518,1518,NA,NA,1518,0,0,NA,0,0,1471,1471,NA,NA,1471,2681,2681,NA,0,2681,4302,4302,NA,0,4302,1610,1610,NA,NA,1610,278,278,NA,NA,278,25,25,NA,25,NA
M12 [Adolscent Health],12.1.1.b,Boys registered in AFHC,TOTAL,10055,10055,NA,678,9377,364,364,NA,181,183,795,795,NA,477,318,256,256,NA,0,256,320,320,NA,0,320,1482,1482,NA,NA,1482,0,0,NA,0,0,827,827,NA,NA,827,2648,2648,NA,0,2648,1735,1735,NA,0,1735,1546,1546,NA,NA,1546,62,62,NA,NA,62,20,20,NA,20,NA
M12 [Adolscent Health],12.1.2.a,"Out of registered, Girls received clinical services",TOTAL,9152,9152,NA,544,8608,294,294,NA,100,194,681,681,NA,421,260,204,204,NA,0,204,602,602,NA,0,602,826,826,NA,NA,826,0,0,NA,0,0,798,798,NA,NA,798,2559,2559,NA,0,2559,2001,2001,NA,0,2001,886,886,NA,NA,886,278,278,NA,NA,278,23,23,NA,23,NA
M12 [Adolscent Health],12.1.2.b,"Out of registered, Boys received clinical services",TOTAL,5873,5873,NA,593,5280,251,251,NA,96,155,678,678,NA,477,201,212,212,NA,0,212,94,94,NA,0,94,784,784,NA,NA,784,0,0,NA,0,0,143,143,NA,NA,143,2530,2530,NA,0,2530,250,250,NA,0,250,849,849,NA,NA,849,62,62,NA,NA,62,20,20,NA,20,NA
M12 [Adolscent Health],12.1.3.a,"Out of registered, Girls received counselling",TOTAL,11111,11111,NA,637,10474,597,597,NA,193,404,790,790,NA,421,369,230,230,NA,0,230,615,615,NA,0,615,890,890,NA,NA,890,0,0,NA,0,0,547,547,NA,NA,547,1823,1823,NA,0,1823,4287,4287,NA,0,4287,1031,1031,NA,NA,1031,278,278,NA,NA,278,23,23,NA,23,NA
M12 [Adolscent Health],12.1.3.b,"Out of registered, Boys received counselling",TOTAL,7088,7088,NA,678,6410,364,364,NA,181,183,775,775,NA,477,298,225,225,NA,0,225,94,94,NA,0,94,902,902,NA,NA,902,0,0,NA,0,0,100,100,NA,NA,100,1871,1871,NA,0,1871,1747,1747,NA,0,1747,928,928,NA,NA,928,62,62,NA,NA,62,20,20,NA,20,NA
"M13 [Directly Observed Treatment, Short-course (DOTS)]",13.1,Number of on-going DOTS patients registered,TOTAL,1792,1792,NA,327,1465,97,97,NA,34,63,144,144,NA,53,91,186,186,NA,11,175,206,206,NA,16,190,199,199,NA,NA,199,129,129,NA,36,93,131,131,NA,NA,131,47,47,NA,15,32,43,43,NA,15,28,402,402,NA,51,351,112,112,NA,NA,112,96,96,NA,96,NA
"M13 [Directly Observed Treatment, Short-course (DOTS)]",13.2,Number of DOTS cases completed successfully,TOTAL,512,512,NA,86,426,26,26,NA,11,15,78,78,NA,54,24,3,3,NA,2,1,14,14,NA,0,14,36,36,NA,NA,36,40,40,NA,0,40,30,30,NA,NA,30,23,23,NA,0,23,15,15,NA,0,15,201,201,NA,2,199,29,29,NA,NA,29,17,17,NA,17,NA
M14 [Patient Services],14.1.1,Outpatient - Diabetes,TOTAL,19534,19534,NA,2969,16565,181,181,NA,16,165,2613,2613,NA,309,2304,29,29,NA,9,20,2274,2274,NA,1742,532,788,788,NA,NA,788,62,62,NA,0,62,371,371,NA,NA,371,1284,1284,NA,572,712,127,127,NA,25,102,11703,11703,NA,295,11408,101,101,NA,NA,101,1,1,NA,1,NA
M14 [Patient Services],14.1.2,Outpatient - Hypertension,TOTAL,19446,19446,NA,2047,17399,137,137,NA,18,119,296,296,NA,236,60,42,42,NA,9,33,1231,1231,NA,406,825,545,545,NA,NA,545,158,158,NA,0,158,512,512,NA,NA,512,1208,1208,NA,302,906,116,116,NA,29,87,14977,14977,NA,1042,13935,219,219,NA,NA,219,5,5,NA,5,NA
M14 [Patient Services],14.1.3,Outpatient - Stroke (Paralysis),TOTAL,33,33,NA,6,27,8,8,NA,0,8,0,0,NA,0,0,6,6,NA,6,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,9,9,NA,NA,9,5,5,NA,0,5,3,3,NA,0,3,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,NA
M14 [Patient Services],14.1.4,Outpatient - Acute Heart Diseases,TOTAL,226,226,NA,93,133,4,4,NA,1,3,2,2,NA,0,2,1,1,NA,1,0,0,0,NA,0,0,38,38,NA,NA,38,4,4,NA,0,4,54,54,NA,NA,54,84,84,NA,76,8,34,34,NA,15,19,1,1,NA,0,1,4,4,NA,NA,4,0,0,NA,0,NA
M14 [Patient Services],14.1.5,Outpatient - Mental illness,TOTAL,11971,11971,NA,2,11969,19,19,NA,2,17,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,7,7,NA,NA,7,9,9,NA,0,9,13,13,NA,0,13,11922,11922,NA,0,11922,1,1,NA,NA,1,0,0,NA,0,NA
