Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M9 [CHILD IMMUNISATION],9.4.2,Child immunisation - Measles 2nd dose (More than 16 months),TOTAL,54241,54040,201,14222,40019,4758,4758,NA,1076,3682,5146,5146,NA,1422,3724,3332,3332,NA,341,2991,4361,4361,NA,343,4018,5784,5784,NA,NA,5784,2467,2467,NA,229,2238,3602,3602,NA,NA,3602,6167,6167,NA,1498,4669,3898,3898,NA,244,3654,1895,1694,201,9,1886,3771,3771,NA,NA,3771,9060,9060,NA,9060,NA
M9 [CHILD IMMUNISATION],9.4.3,Child immunisation - DPT 1st Booster,TOTAL,54141,53940,201,14194,39947,4454,4454,NA,747,3707,5150,5150,NA,1422,3728,3274,3274,NA,331,2943,4264,4264,NA,259,4005,6028,6028,NA,NA,6028,2543,2543,NA,236,2307,3754,3754,NA,NA,3754,5496,5496,NA,744,4752,3913,3913,NA,265,3648,1934,1733,201,7,1927,3148,3148,NA,NA,3148,10183,10183,NA,10183,NA
M9 [CHILD IMMUNISATION],9.4.4,Child immunisation - OPV Booster,TOTAL,56100,55907,193,15286,40814,4709,4709,NA,996,3713,5188,5188,NA,1422,3766,3352,3352,NA,331,3021,4258,4258,NA,253,4005,5909,5909,NA,NA,5909,2628,2628,NA,263,2365,3739,3739,NA,NA,3739,6352,6352,NA,1498,4854,4165,4165,NA,278,3887,1911,1718,193,18,1893,3662,3662,NA,NA,3662,10227,10227,NA,10227,NA
M9 [CHILD IMMUNISATION],9.4.5,"Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine",TOTAL,1762,1762,0,918,844,46,46,NA,0,46,37,37,NA,0,37,11,11,NA,0,11,0,0,NA,0,0,222,222,NA,NA,222,94,94,NA,0,94,177,177,NA,NA,177,99,99,NA,0,99,158,158,NA,0,158,0,0,0,0,0,0,0,NA,NA,0,918,918,NA,918,NA
M9 [CHILD IMMUNISATION],9.4.6,Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.5.1,Child immunisation - Typhoid,TOTAL,194,194,0,0,194,4,4,NA,0,4,47,47,NA,0,47,0,0,NA,0,0,0,0,NA,0,0,7,7,NA,NA,7,45,45,NA,0,45,19,19,NA,NA,19,58,58,NA,0,58,0,0,NA,0,0,0,0,0,0,0,14,14,NA,NA,14,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.5.2,Children more than 5 years received DPT5 (2nd Booster),TOTAL,29444,29433,11,7176,22268,3179,3179,NA,264,2915,3501,3501,NA,949,2552,1472,1472,NA,142,1330,2458,2458,NA,271,2187,2777,2777,NA,NA,2777,1455,1455,NA,0,1455,2406,2406,NA,NA,2406,2479,2479,NA,471,2008,1485,1485,NA,26,1459,1063,1052,11,2,1061,2118,2118,NA,NA,2118,5051,5051,NA,5051,NA
M9 [CHILD IMMUNISATION],9.5.3,Children more than 10 years received TT10,TOTAL,55830,55750,80,13886,41944,5872,5872,NA,1460,4412,5806,5806,NA,1288,4518,3553,3553,NA,429,3124,4716,4716,NA,415,4301,5700,5700,NA,NA,5700,2356,2356,NA,176,2180,4557,4557,NA,NA,4557,5502,5502,NA,873,4629,3261,3261,NA,186,3075,1326,1246,80,42,1284,4164,4164,NA,NA,4164,9017,9017,NA,9017,NA
M9 [CHILD IMMUNISATION],9.5.4,Children more than 16 years received TT16,TOTAL,59947,59866,81,16254,43693,6422,6422,NA,1710,4712,6435,6435,NA,1400,5035,3518,3518,NA,429,3089,4672,4672,NA,521,4151,5806,5806,NA,NA,5806,2609,2609,NA,173,2436,4607,4607,NA,NA,4607,7559,7559,NA,1892,5667,3040,3040,NA,127,2913,1376,1295,81,78,1298,3979,3979,NA,NA,3979,9924,9924,NA,9924,NA
M9 [CHILD IMMUNISATION],9.6.1,Number of cases of AEFI - Abscess,TOTAL,2,2,0,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.6.2,Number of cases of AEFI - Death,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.6.3,Number of cases of AEFI - Others,TOTAL,5,5,0,0,5,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,4,4,NA,NA,4,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.7.1,Immunisation sessions planned,TOTAL,18571,18567,4,4727,13844,1844,1844,NA,180,1664,2085,2085,NA,640,1445,1234,1234,NA,135,1099,1280,1280,NA,18,1262,1815,1815,NA,NA,1815,911,911,NA,57,854,1194,1194,NA,NA,1194,2007,2007,NA,546,1461,1387,1387,NA,201,1186,643,639,4,22,621,1243,1243,NA,NA,1243,2928,2928,NA,2928,NA
M9 [CHILD IMMUNISATION],9.7.2,Immunisation sessions held,TOTAL,18467,18463,4,4658,13809,1844,1844,NA,180,1664,2085,2085,NA,640,1445,1232,1232,NA,135,1097,1280,1280,NA,18,1262,1800,1800,NA,NA,1800,904,904,NA,57,847,1200,1200,NA,NA,1200,2007,2007,NA,546,1461,1375,1375,NA,201,1174,634,630,4,16,618,1241,1241,NA,NA,1241,2865,2865,NA,2865,NA
M9 [CHILD IMMUNISATION],9.7.3,Number of Immunisation sessions where ASHAs were present,TOTAL,15654,15654,0,1874,13780,1630,1630,NA,0,1630,1454,1454,NA,0,1454,1088,1088,NA,0,1088,1262,1262,NA,0,1262,1754,1754,NA,NA,1754,836,836,NA,0,836,1291,1291,NA,NA,1291,1461,1461,NA,0,1461,1171,1171,NA,0,1171,565,565,0,0,565,1268,1268,NA,NA,1268,1874,1874,NA,1874,NA
M9 [CHILD IMMUNISATION],9.8.1,Child immunisation - Vitamin A Dose - 1,TOTAL,59239,59008,231,17194,42045,4723,4723,NA,628,4095,5103,5103,NA,1634,3469,3203,3203,NA,365,2838,4232,4232,NA,179,4053,6590,6590,NA,NA,6590,2888,2888,NA,534,2354,3799,3799,NA,NA,3799,5895,5895,NA,1007,4888,4196,4196,NA,273,3923,1917,1686,231,29,1888,4148,4148,NA,NA,4148,12545,12545,NA,12545,NA
M9 [CHILD IMMUNISATION],9.8.2,Child immunisation - Vitamin A Dose - 5,TOTAL,38385,38280,105,7798,30587,2865,2865,NA,518,2347,3857,3857,NA,1009,2848,2950,2950,NA,274,2676,2398,2398,NA,219,2179,3164,3164,NA,NA,3164,2150,2150,NA,472,1678,3299,3299,NA,NA,3299,4880,4880,NA,401,4479,2939,2939,NA,158,2781,1331,1226,105,9,1322,3814,3814,NA,NA,3814,4738,4738,NA,4738,NA
M9 [CHILD IMMUNISATION],9.8.3,Child immunisation - Vitamin A Dose - 9,TOTAL,37786,37786,0,7539,30247,2823,2823,NA,452,2371,2750,2750,NA,0,2750,2540,2540,NA,269,2271,2639,2639,NA,0,2639,2863,2863,NA,NA,2863,1613,1613,NA,435,1178,2808,2808,NA,NA,2808,5094,5094,NA,473,4621,4045,4045,NA,50,3995,1311,1311,0,12,1299,3452,3452,NA,NA,3452,5848,5848,NA,5848,NA
M9 [CHILD IMMUNISATION],9.9,Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),TOTAL,425,425,NA,32,393,32,32,NA,0,32,5,5,NA,0,5,0,0,NA,NA,0,0,0,NA,0,0,41,41,NA,NA,41,2,2,NA,0,2,30,30,NA,NA,30,210,210,NA,NA,210,22,22,NA,11,11,21,21,NA,21,0,62,62,NA,NA,62,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.1,Number of children (12-59 months) provided Albendazole,TOTAL,43343,43343,0,456,42887,1171,1171,NA,0,1171,2013,2013,NA,0,2013,2364,2364,NA,96,2268,3839,3839,NA,0,3839,2369,2369,NA,NA,2369,4095,4095,NA,0,4095,5092,5092,NA,NA,5092,12601,12601,NA,0,12601,2077,2077,NA,100,1977,3682,3682,0,55,3627,3835,3835,NA,NA,3835,205,205,NA,205,NA
M9 [CHILD IMMUNISATION],9.11,Number of severely underweight children provided Health Checkup (0-5 yrs),TOTAL,4354,4354,0,51,4303,3,3,NA,0,3,79,79,NA,0,79,5,5,NA,0,5,0,0,NA,0,0,494,494,NA,NA,494,1432,1432,NA,0,1432,2,2,NA,NA,2,7,7,NA,0,7,905,905,NA,0,905,792,792,0,5,787,589,589,NA,NA,589,46,46,NA,46,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.1,Childhood Diseases - Pneumonia,TOTAL,273,273,0,2,271,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,273,273,0,2,271,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.2,Childhood Diseases - Asthma,TOTAL,75,75,0,0,75,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,0,2,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,73,73,0,0,73,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.3,Childhood Diseases - Sepsis,TOTAL,130,130,0,2,128,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,130,130,0,2,128,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.4,Childhood Diseases - Diphtheria,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.5,Childhood Diseases - Pertussis,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.6,Childhood Diseases - Tetanus Neonatorum,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.7,Childhood Diseases - Tuberculosis (TB),TOTAL,47,47,0,0,47,6,6,NA,0,6,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,0,0,40,40,0,0,40,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.8,Childhood Diseases - Acute Flaccid Paralysis(AFP),TOTAL,7,7,0,0,7,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,7,7,0,0,7,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.9,Childhood Diseases - Measles,TOTAL,31,31,0,3,28,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,23,23,0,0,23,0,0,NA,NA,0,3,3,NA,3,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.1,Childhood Diseases - Malaria,TOTAL,4,4,0,0,4,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,4,4,0,0,4,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.11,Childhood Diseases - Diarrhoea,TOTAL,375,375,0,134,241,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,12,12,NA,NA,12,4,4,NA,0,4,28,28,NA,NA,28,10,10,NA,0,10,0,0,NA,0,0,235,235,0,48,187,0,0,NA,NA,0,86,86,NA,86,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.12,Childhood Diseases - Diarrhoea treated in Inpatients,TOTAL,239,239,0,51,188,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,18,18,NA,NA,18,0,0,NA,0,0,0,0,NA,0,0,170,170,0,0,170,0,0,NA,NA,0,51,51,NA,51,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.13,Children admitted with upper respiratory infections,TOTAL,251,251,0,0,251,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,11,11,NA,NA,11,0,0,NA,0,0,0,0,NA,0,0,238,238,0,0,238,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.14,Childhood Diseases - Severe Acute Malnutrition (SAM),TOTAL,94,94,0,6,88,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,0,93,93,0,5,88,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.a,Total Blood Smears Examined for Malaria,TOTAL,233650,233650,NA,22431,211219,18304,18304,NA,1796,16508,24292,24292,NA,2041,22251,17089,17089,NA,4915,12174,27503,27503,NA,2829,24674,41075,41075,NA,NA,41075,14068,14068,NA,3046,11022,17750,17750,NA,NA,17750,27811,27811,NA,4823,22988,14807,14807,NA,2887,11920,12920,12920,NA,94,12826,18031,18031,NA,NA,18031,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.b,Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,TOTAL,9,9,NA,1,8,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,0,0,2,2,NA,NA,2,1,1,NA,0,1,1,1,NA,NA,1,0,0,NA,0,0,0,0,NA,0,0,3,3,NA,1,2,1,1,NA,NA,1,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.c,Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.a,RDT conducted for Malaria,TOTAL,17906,17906,NA,0,17906,0,0,NA,0,0,0,0,NA,0,0,120,120,NA,0,120,13082,13082,NA,0,13082,33,33,NA,NA,33,0,0,NA,0,0,145,145,NA,NA,145,361,361,NA,0,361,1637,1637,NA,0,1637,1836,1836,NA,NA,1836,692,692,NA,NA,692,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.b,Malaria (RDT) - Plasmodium Vivax test positive,TOTAL,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.c,Malaria (RDT) - Plamodium Falciparum test positive,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.1,Kala Azar (RDT) - Tests Conducted,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.2,Kala Azar Positive Cases,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.3,Post-kala-azar dermal leishmaniasis (PKDL) cases,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.3.1,Dengue - RDT Test Positive,TOTAL,195,195,NA,0,195,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,85,85,NA,NA,85,0,0,NA,0,0,0,0,NA,0,0,109,109,NA,NA,109,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.3.2,Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive,TOTAL,650,650,NA,0,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,650,650,NA,NA,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11 [NVBDCP],11.4.1,Tests Conducted for JE,TOTAL,7,7,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,7,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11 [NVBDCP],11.4.2,Tests Positive for JE,TOTAL,2,2,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M12 [Adolscent Health],12.1.1.a,Girls registered in AFHC,TOTAL,10684,10684,NA,519,10165,415,415,NA,154,261,689,689,NA,340,349,235,235,NA,0,235,399,399,NA,0,399,1260,1260,NA,NA,1260,0,0,NA,0,0,1023,1023,NA,NA,1023,1799,1799,NA,0,1799,3475,3475,NA,0,3475,1106,1106,NA,NA,1106,258,258,NA,NA,258,25,25,NA,25,NA
M12 [Adolscent Health],12.1.1.b,Boys registered in AFHC,TOTAL,7789,7789,NA,485,7304,255,255,NA,127,128,630,630,NA,338,292,233,233,NA,0,233,289,289,NA,0,289,1244,1244,NA,NA,1244,0,0,NA,0,0,795,795,NA,NA,795,1869,1869,NA,0,1869,1357,1357,NA,0,1357,1056,1056,NA,NA,1056,41,41,NA,NA,41,20,20,NA,20,NA
M12 [Adolscent Health],12.1.2.a,"Out of registered, Girls received clinical services",TOTAL,6316,6316,NA,387,5929,177,177,NA,46,131,560,560,NA,318,242,179,179,NA,0,179,142,142,NA,0,142,568,568,NA,NA,568,0,0,NA,0,0,369,369,NA,NA,369,1715,1715,NA,0,1715,1618,1618,NA,0,1618,707,707,NA,NA,707,258,258,NA,NA,258,23,23,NA,23,NA
M12 [Adolscent Health],12.1.2.b,"Out of registered, Boys received clinical services",TOTAL,4390,4390,NA,400,3990,158,158,NA,42,116,522,522,NA,338,184,189,189,NA,0,189,67,67,NA,0,67,546,546,NA,NA,546,0,0,NA,0,0,126,126,NA,NA,126,1787,1787,NA,0,1787,226,226,NA,0,226,708,708,NA,NA,708,41,41,NA,NA,41,20,20,NA,20,NA
M12 [Adolscent Health],12.1.3.a,"Out of registered, Girls received counselling",TOTAL,8377,8377,NA,480,7897,393,393,NA,139,254,669,669,NA,318,351,205,205,NA,0,205,155,155,NA,0,155,707,707,NA,NA,707,0,0,NA,0,0,118,118,NA,NA,118,1757,1757,NA,0,1757,3460,3460,NA,0,3460,632,632,NA,NA,632,258,258,NA,NA,258,23,23,NA,23,NA
M12 [Adolscent Health],12.1.3.b,"Out of registered, Boys received counselling",TOTAL,5759,5759,NA,485,5274,255,255,NA,127,128,619,619,NA,338,281,202,202,NA,0,202,67,67,NA,0,67,731,731,NA,NA,731,0,0,NA,0,0,86,86,NA,NA,86,1816,1816,NA,0,1816,1369,1369,NA,0,1369,553,553,NA,NA,553,41,41,NA,NA,41,20,20,NA,20,NA
"M13 [Directly Observed Treatment, Short-course (DOTS)]",13.1,Number of on-going DOTS patients registered,TOTAL,1431,1431,NA,263,1168,87,87,NA,27,60,129,129,NA,49,80,135,135,NA,6,129,171,171,NA,16,155,178,178,NA,NA,178,104,104,NA,26,78,117,117,NA,NA,117,9,9,NA,0,9,41,41,NA,15,26,271,271,NA,34,237,99,99,NA,NA,99,90,90,NA,90,NA
"M13 [Directly Observed Treatment, Short-course (DOTS)]",13.2,Number of DOTS cases completed successfully,TOTAL,385,385,NA,72,313,19,19,NA,4,15,70,70,NA,48,22,3,3,NA,2,1,12,12,NA,0,12,34,34,NA,NA,34,24,24,NA,0,24,25,25,NA,NA,25,8,8,NA,0,8,12,12,NA,0,12,136,136,NA,2,134,26,26,NA,NA,26,16,16,NA,16,NA
M14 [Patient Services],14.1.1,Outpatient - Diabetes,TOTAL,14073,14073,NA,1958,12115,162,162,NA,6,156,2555,2555,NA,259,2296,24,24,NA,7,17,1653,1653,NA,1468,185,723,723,NA,NA,723,47,47,NA,0,47,277,277,NA,NA,277,310,310,NA,0,310,100,100,NA,10,90,8138,8138,NA,208,7930,84,84,NA,NA,84,0,0,NA,0,NA
M14 [Patient Services],14.1.2,Outpatient - Hypertension,TOTAL,13236,13236,NA,1119,12117,115,115,NA,8,107,249,249,NA,196,53,32,32,NA,5,27,589,589,NA,317,272,456,456,NA,NA,456,136,136,NA,0,136,423,423,NA,NA,423,352,352,NA,0,352,80,80,NA,6,74,10617,10617,NA,584,10033,184,184,NA,NA,184,3,3,NA,3,NA
M14 [Patient Services],14.1.3,Outpatient - Stroke (Paralysis),TOTAL,27,27,NA,6,21,8,8,NA,0,8,0,0,NA,0,0,6,6,NA,6,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,4,4,NA,NA,4,5,5,NA,0,5,3,3,NA,0,3,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,NA
M14 [Patient Services],14.1.4,Outpatient - Acute Heart Diseases,TOTAL,129,129,NA,7,122,3,3,NA,0,3,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,37,37,NA,NA,37,2,2,NA,0,2,50,50,NA,NA,50,7,7,NA,0,7,25,25,NA,6,19,1,1,NA,0,1,3,3,NA,NA,3,0,0,NA,0,NA
M14 [Patient Services],14.1.5,Outpatient - Mental illness,TOTAL,8590,8590,NA,1,8589,18,18,NA,1,17,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,5,5,NA,NA,5,9,9,NA,0,9,13,13,NA,0,13,8544,8544,NA,0,8544,1,1,NA,NA,1,0,0,NA,0,NA
