Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M9 [CHILD IMMUNISATION],9.5.2,Children more than 5 years received DPT5 (2nd Booster),TOTAL,877,871,6,242,635,37,37,NA,0,37,71,71,NA,19,52,29,29,NA,5,24,121,121,NA,28,93,137,137,NA,NA,137,55,55,NA,0,55,66,66,NA,NA,66,81,81,NA,18,63,27,27,NA,11,16,18,12,6,NA,18,74,74,NA,NA,74,161,161,NA,161,NA
M9 [CHILD IMMUNISATION],9.5.3,Children more than 10 years received TT10,TOTAL,4499,4492,7,1300,3199,495,495,NA,152,343,367,367,NA,95,272,303,303,NA,42,261,307,307,NA,42,265,496,496,NA,NA,496,195,195,NA,20,175,368,368,NA,NA,368,470,470,NA,77,393,348,348,NA,12,336,62,55,7,NA,62,228,228,NA,NA,228,860,860,NA,860,NA
M9 [CHILD IMMUNISATION],9.5.4,Children more than 16 years received TT16,TOTAL,5308,5303,5,1881,3427,496,496,NA,172,324,418,418,NA,138,280,333,333,NA,49,284,331,331,NA,54,277,479,479,NA,NA,479,243,243,NA,24,219,399,399,NA,NA,399,808,808,NA,269,539,303,303,NA,15,288,69,64,5,NA,69,269,269,NA,NA,269,1160,1160,NA,1160,NA
M9 [CHILD IMMUNISATION],9.6.1,Number of cases of AEFI - Abscess,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.6.2,Number of cases of AEFI - Death,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.6.3,Number of cases of AEFI - Others,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.7.1,Immunisation sessions planned,TOTAL,2034,2034,0,526,1508,202,202,NA,20,182,239,239,NA,80,159,136,136,NA,15,121,147,147,NA,2,145,196,196,NA,NA,196,105,105,NA,9,96,121,121,NA,NA,121,216,216,NA,60,156,154,154,NA,23,131,63,63,0,NA,63,138,138,NA,NA,138,317,317,NA,317,NA
M9 [CHILD IMMUNISATION],9.7.2,Immunisation sessions held,TOTAL,2016,2016,0,514,1502,202,202,NA,20,182,239,239,NA,80,159,135,135,NA,15,120,147,147,NA,2,145,196,196,NA,NA,196,102,102,NA,9,93,121,121,NA,NA,121,216,216,NA,60,156,152,152,NA,23,129,63,63,0,NA,63,138,138,NA,NA,138,305,305,NA,305,NA
M9 [CHILD IMMUNISATION],9.7.3,Number of Immunisation sessions where ASHAs were present,TOTAL,1705,1705,0,212,1493,178,178,NA,0,178,159,159,NA,0,159,121,121,NA,0,121,145,145,NA,0,145,190,190,NA,NA,190,92,92,NA,0,92,127,127,NA,NA,127,156,156,NA,0,156,126,126,NA,0,126,61,61,0,NA,61,138,138,NA,NA,138,212,212,NA,212,NA
M9 [CHILD IMMUNISATION],9.8.1,Child immunisation - Vitamin A Dose - 1,TOTAL,6535,6504,31,1797,4738,532,532,NA,68,464,494,494,NA,137,357,402,402,NA,36,366,484,484,NA,NA,484,738,738,NA,NA,738,362,362,NA,56,306,424,424,NA,NA,424,650,650,NA,104,546,445,445,NA,NA,445,205,174,31,NA,205,403,403,NA,NA,403,1396,1396,NA,1396,NA
M9 [CHILD IMMUNISATION],9.8.2,Child immunisation - Vitamin A Dose - 5,TOTAL,2834,2810,24,980,1854,65,65,NA,18,47,135,135,NA,0,135,184,184,NA,14,170,152,152,NA,23,129,180,180,NA,NA,180,170,170,NA,72,98,286,286,NA,NA,286,509,509,NA,92,417,168,168,NA,21,147,43,19,24,NA,43,202,202,NA,NA,202,740,740,NA,740,NA
M9 [CHILD IMMUNISATION],9.8.3,Child immunisation - Vitamin A Dose - 9,TOTAL,2866,2866,0,845,2021,120,120,NA,68,52,53,53,NA,0,53,162,162,NA,19,143,827,827,NA,0,827,195,195,NA,NA,195,83,83,NA,36,47,176,176,NA,NA,176,380,380,NA,70,310,153,153,NA,6,147,23,23,0,NA,23,48,48,NA,NA,48,646,646,NA,646,NA
M9 [CHILD IMMUNISATION],9.9,Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),TOTAL,35,35,NA,11,24,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,5,5,NA,NA,5,0,0,NA,0,0,0,0,NA,NA,0,19,19,NA,NA,19,11,11,NA,11,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M9 [CHILD IMMUNISATION],9.1,Number of children (12-59 months) provided Albendazole,TOTAL,749,749,NA,38,711,0,0,NA,0,0,0,0,NA,0,0,9,9,NA,9,0,706,706,NA,0,706,5,5,NA,NA,5,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,29,29,NA,29,NA
M9 [CHILD IMMUNISATION],9.11,Number of severely underweight children provided Health Checkup (0-5 yrs),TOTAL,130,130,0,18,112,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,112,112,NA,0,112,0,0,0,NA,0,0,0,NA,NA,0,18,18,NA,18,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.1,Childhood Diseases - Pneumonia,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.2,Childhood Diseases - Asthma,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.3,Childhood Diseases - Sepsis,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.4,Childhood Diseases - Diphtheria,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.5,Childhood Diseases - Pertussis,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.6,Childhood Diseases - Tetanus Neonatorum,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.7,Childhood Diseases - Tuberculosis (TB),TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.8,Childhood Diseases - Acute Flaccid Paralysis(AFP),TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.9,Childhood Diseases - Measles,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.1,Childhood Diseases - Malaria,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.11,Childhood Diseases - Diarrhoea,TOTAL,19,19,0,19,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,19,19,NA,19,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.12,Childhood Diseases - Diarrhoea treated in Inpatients,TOTAL,9,9,0,9,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,9,9,NA,9,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.13,Children admitted with upper respiratory infections,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M10 [Number of cases of Childhood Diseases (0-5 years)],10.14,Childhood Diseases - Severe Acute Malnutrition (SAM),TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.a,Total Blood Smears Examined for Malaria,TOTAL,22569,22569,NA,2238,20331,1757,1757,NA,190,1567,1750,1750,NA,209,1541,2044,2044,NA,428,1616,3124,3124,NA,305,2819,3177,3177,NA,NA,3177,1335,1335,NA,287,1048,1641,1641,NA,NA,1641,3051,3051,NA,493,2558,1706,1706,NA,326,1380,1244,1244,NA,NA,1244,1740,1740,NA,NA,1740,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.b,Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,TOTAL,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.1.c,Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.a,RDT conducted for Malaria,TOTAL,1140,1140,NA,0,1140,0,0,NA,0,0,0,0,NA,0,0,8,8,NA,0,8,861,861,NA,0,861,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,209,209,NA,0,209,0,0,NA,NA,0,62,62,NA,NA,62,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.b,Malaria (RDT) - Plasmodium Vivax test positive,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.1.2.c,Malaria (RDT) - Plamodium Falciparum test positive,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.1,Kala Azar (RDT) - Tests Conducted,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.2,Kala Azar Positive Cases,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.2.3,Post-kala-azar dermal leishmaniasis (PKDL) cases,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.3.1,Dengue - RDT Test Positive,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M11 [NVBDCP],11.3.2,Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive,TOTAL,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11 [NVBDCP],11.4.1,Tests Conducted for JE,TOTAL,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M11 [NVBDCP],11.4.2,Tests Positive for JE,TOTAL,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M12 [Adolscent Health],12.1.1.a,Girls registered in AFHC,TOTAL,1793,1793,NA,17,1776,42,42,NA,0,42,45,45,NA,15,30,9,9,NA,0,9,4,4,NA,0,4,143,143,NA,NA,143,0,0,NA,0,0,854,854,NA,NA,854,70,70,NA,0,70,439,439,NA,0,439,2,2,NA,NA,2,183,183,NA,NA,183,2,2,NA,2,NA
M12 [Adolscent Health],12.1.1.b,Boys registered in AFHC,TOTAL,1075,1075,NA,18,1057,3,3,NA,0,3,42,42,NA,18,24,12,12,NA,0,12,0,0,NA,0,0,140,140,NA,NA,140,0,0,NA,0,0,621,621,NA,NA,621,104,104,NA,0,104,152,152,NA,0,152,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M12 [Adolscent Health],12.1.2.a,"Out of registered, Girls received clinical services",TOTAL,880,880,NA,15,865,4,4,NA,0,4,36,36,NA,15,21,9,9,NA,0,9,4,4,NA,0,4,31,31,NA,NA,31,0,0,NA,0,0,314,314,NA,NA,314,50,50,NA,0,50,247,247,NA,0,247,2,2,NA,NA,2,183,183,NA,NA,183,0,0,NA,0,NA
M12 [Adolscent Health],12.1.2.b,"Out of registered, Boys received clinical services",TOTAL,242,242,NA,18,224,3,3,NA,0,3,34,34,NA,18,16,12,12,NA,0,12,0,0,NA,0,0,25,25,NA,NA,25,0,0,NA,0,0,59,59,NA,NA,59,78,78,NA,0,78,30,30,NA,0,30,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M12 [Adolscent Health],12.1.3.a,"Out of registered, Girls received counselling",TOTAL,799,799,NA,15,784,4,4,NA,0,4,38,38,NA,15,23,9,9,NA,0,9,4,4,NA,0,4,0,0,NA,NA,0,0,0,NA,0,0,50,50,NA,NA,50,50,50,NA,0,50,459,459,NA,0,459,2,2,NA,NA,2,183,183,NA,NA,183,0,0,NA,0,NA
M12 [Adolscent Health],12.1.3.b,"Out of registered, Boys received counselling",TOTAL,327,327,NA,18,309,3,3,NA,0,3,40,40,NA,18,22,12,12,NA,0,12,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,6,6,NA,NA,6,78,78,NA,0,78,187,187,NA,0,187,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
"M13 [Directly Observed Treatment, Short-course (DOTS)]",13.1,Number of on-going DOTS patients registered,TOTAL,145,145,NA,21,124,6,6,NA,0,6,9,9,NA,0,9,11,11,NA,0,11,30,30,NA,3,27,17,17,NA,NA,17,8,8,NA,6,2,13,13,NA,NA,13,2,2,NA,0,2,6,6,NA,0,6,2,2,NA,NA,2,29,29,NA,NA,29,12,12,NA,12,NA
"M13 [Directly Observed Treatment, Short-course (DOTS)]",13.2,Number of DOTS cases completed successfully,TOTAL,23,23,NA,0,23,0,0,NA,0,0,3,3,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,8,8,NA,NA,8,0,0,NA,0,0,4,4,NA,NA,4,1,1,NA,0,1,1,1,NA,0,1,1,1,NA,NA,1,5,5,NA,NA,5,0,0,NA,0,NA
M14 [Patient Services],14.1.1,Outpatient - Diabetes,TOTAL,342,342,NA,177,165,2,2,NA,0,2,46,46,NA,42,4,1,1,NA,0,1,141,141,NA,135,6,32,32,NA,NA,32,4,4,NA,0,4,37,37,NA,NA,37,10,10,NA,0,10,11,11,NA,0,11,52,52,NA,NA,52,6,6,NA,NA,6,0,0,NA,0,NA
M14 [Patient Services],14.1.2,Outpatient - Hypertension,TOTAL,307,307,NA,54,253,10,10,NA,0,10,33,33,NA,28,5,0,0,NA,0,0,43,43,NA,26,17,41,41,NA,NA,41,15,15,NA,0,15,35,35,NA,NA,35,21,21,NA,0,21,15,15,NA,0,15,62,62,NA,NA,62,32,32,NA,NA,32,0,0,NA,0,NA
M14 [Patient Services],14.1.3,Outpatient - Stroke (Paralysis),TOTAL,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1.4,Outpatient - Acute Heart Diseases,TOTAL,10,10,NA,0,10,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,5,5,NA,NA,5,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,3,3,NA,0,3,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1.5,Outpatient - Mental illness,TOTAL,4,4,NA,0,4,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,2,2,NA,0,2,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1.6,Outpatient - Epilepsy,TOTAL,9,9,NA,1,8,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,7,7,NA,NA,7,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.1.7,Outpatient - Ophthalmic Related,TOTAL,3072,3072,NA,809,2263,20,20,NA,0,20,3,3,NA,0,3,78,78,NA,66,12,502,502,NA,352,150,917,917,NA,NA,917,260,260,NA,0,260,670,670,NA,NA,670,77,77,NA,0,77,486,486,NA,391,95,2,2,NA,NA,2,57,57,NA,NA,57,0,0,NA,0,NA
M14 [Patient Services],14.1.8,Outpatient - Dental,TOTAL,1052,1052,NA,535,517,46,46,NA,44,2,94,94,NA,94,0,127,127,NA,119,8,0,0,NA,0,0,265,265,NA,NA,265,24,24,NA,22,2,220,220,NA,NA,220,169,169,NA,162,7,85,85,NA,85,0,3,3,NA,NA,3,10,10,NA,NA,10,9,9,NA,9,NA
M14 [Patient Services],14.1.9,Outpatient - Oncology,TOTAL,1,1,NA,0,1,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M14 [Patient Services],14.2.1,Allopathic- Outpatient attendance,TOTAL,181763,181763,NA,38270,143493,15659,15659,NA,5532,10127,18864,18864,NA,4063,14801,10137,10137,NA,3852,6285,22613,22613,NA,3266,19347,22763,22763,NA,NA,22763,11666,11666,NA,2698,8968,16824,16824,NA,NA,16824,24712,24712,NA,8370,16342,9918,9918,NA,3149,6769,9149,9149,NA,NA,9149,12118,12118,NA,NA,12118,7340,7340,NA,7340,NA
M14 [Patient Services],14.2.2,Ayush - Outpatient attendance,TOTAL,7488,7488,NA,4274,3214,654,654,NA,654,0,483,483,NA,0,483,801,801,NA,801,0,855,855,NA,855,0,1413,1413,NA,NA,1413,1050,1050,NA,1050,0,588,588,NA,NA,588,1032,1032,NA,578,454,336,336,NA,336,0,0,0,NA,NA,0,276,276,NA,NA,276,0,0,NA,0,NA
M14 [Patient Services],14.3.1.a,Inpatient (Male)- Children<18yrs,TOTAL,576,576,NA,231,345,92,92,NA,77,15,48,48,NA,36,12,78,78,NA,71,7,21,21,NA,3,18,26,26,NA,NA,26,77,77,NA,6,71,59,59,NA,NA,59,73,73,NA,31,42,44,44,NA,4,40,8,8,NA,NA,8,47,47,NA,NA,47,3,3,NA,3,NA
M14 [Patient Services],14.3.1.b,Inpatient (Male)- Adults,TOTAL,2571,2571,NA,567,2004,702,702,NA,127,575,278,278,NA,105,173,97,97,NA,43,54,171,171,NA,53,118,300,300,NA,NA,300,109,109,NA,0,109,143,143,NA,NA,143,367,367,NA,159,208,196,196,NA,24,172,74,74,NA,NA,74,78,78,NA,NA,78,56,56,NA,56,NA
M14 [Patient Services],14.3.2.a,Inpatient (Female)- Children<18yrs,TOTAL,621,621,NA,285,336,117,117,NA,74,43,60,60,NA,42,18,87,87,NA,83,4,31,31,NA,5,26,27,27,NA,NA,27,27,27,NA,23,4,72,72,NA,NA,72,75,75,NA,32,43,55,55,NA,10,45,14,14,NA,NA,14,40,40,NA,NA,40,16,16,NA,16,NA
